data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6663355,360,IDN2567,2567,"02 October 2015",2015,1,"Violence against civilians",Attack,"Civilians (Indonesia)","Papuan Ethnic Group (Indonesia)",7,17,"South-Eastern Asia",Indonesia,Papua,Merauke,Merauke,Merauke,-8.4995,140.4061,1,HumanRightsPapua,Other,"On 2 October 2015, a Kopassus officer severely beat a Papuan man in Merauke city, Papua province, after accusing him of theft. The officer also severely beat another resident and attempted to choke another, and then indiscriminately fired several shots un the local residential area.",0,1576600005,IDN
5451421,360,IDN364,364,"01 October 2015",2015,1,Protests,"Peaceful protest","Protesters (Indonesia)",,6,60,"South-Eastern Asia",Indonesia,Jakarta,"Central Jakarta","Central Jakarta","Central Jakarta",-6.1822,106.801,1,"Jakarta Post",National,"On Oct 1, activists staged a protest rally in Central Jakarta demanding that President Joko ""Jokowi"" Widodo's administration resolve the gross violations of human rights that took place during the communist purge in 1965.",0,1561473734,IDN
6255656,360,IDN362,362,"29 September 2015",2015,1,Protests,"Peaceful protest","Protesters (Indonesia)",,6,60,"South-Eastern Asia",Indonesia,Jakarta,"Central Jakarta","Central Jakarta","Central Jakarta",-6.1822,106.801,1,"BBC News",International,"On Sep 29, some 2,500 people took part in a demonstration in front of the State Palace in Central Jakarta, calling on President Joko ""Jokowi"" Widodo to reform agrarian law and set up a team to handle land disputes frequently occurring in many parts of the country.",0,1572403704,IDN
6304306,360,IDN363,363,"29 September 2015",2015,1,Protests,"Peaceful protest","Protesters (Indonesia)",,6,60,"South-Eastern Asia",Indonesia,Papua,Mimika,Timika,Timika,-4.7798,136.55,1,"Radio New Zealand",International,"On Sep 29, crowds gathered in the Papuan town of Timika to protest the police shooting of two high school students.",0,1572403772,IDN
6664344,360,IDN2565,2565,"29 September 2015",2015,1,Protests,"Protest with intervention","Protesters (Indonesia)","Students (Indonesia)",6,36,"South-Eastern Asia",Indonesia,Riau,Pekanbaru,Pekanbaru,Pekanbaru,0.5166,101.4416,1,Tribunnews,National,"On September 29, 2015, dozens of students were intercepted by hundreds of PP: Pancasila Youth members on the way to hold a protest in Pekanbaru city, Riau province regarding a corruption allegation inside the Riau government. The protest kept going. [size=dozens]",0,1576600008,IDN
6664344,360,IDN2565,2565,"29 September 2015",2015,1,Protests,"Protest with intervention","PP: Pancasila Youth",,3,36,"South-Eastern Asia",Indonesia,Riau,Pekanbaru,Pekanbaru,Pekanbaru,0.5166,101.4416,1,Tribunnews,National,"On September 29, 2015, dozens of students were intercepted by hundreds of PP: Pancasila Youth members on the way to hold a protest in Pekanbaru city, Riau province regarding a corruption allegation inside the Riau government. The protest kept going. [size=dozens]",0,1576600008,IDN
6304292,360,IDN361,361,"28 September 2015",2015,1,"Violence against civilians",Attack,"Police Forces of Indonesia (2014-)",,1,17,"South-Eastern Asia",Indonesia,Papua,Mimika,Timika,Timika,-4.7798,136.55,1,"Radio New Zealand",International,"On Sep 28, two students were shot by police in Timika due to which one died and other received serious wounds. It is believed that the students were being chased due to their fathers' association with OPM.",1,1572403772,IDN
6304292,360,IDN361,361,"28 September 2015",2015,1,"Violence against civilians",Attack,"Civilians (Indonesia)","Students (Indonesia), OPM: Free Papua Movement",7,17,"South-Eastern Asia",Indonesia,Papua,Mimika,Timika,Timika,-4.7798,136.55,1,"Radio New Zealand",International,"On Sep 28, two students were shot by police in Timika due to which one died and other received serious wounds. It is believed that the students were being chased due to their fathers' association with OPM.",1,1572403772,IDN
6662948,360,IDN2564,2564,"28 September 2015",2015,1,"Violence against civilians",Attack,"Military Forces of Indonesia (2014-)",,1,17,"South-Eastern Asia",Indonesia,Papua,Mimika,Timika,Timika,-4.7798,136.55,1,"HumanRightsPapua, Free West Papua Campaign",Other,"On 28 September 2015, two military personnel shot a Papuan man in Timika city, Mimika regency, Papua province, when the man and his friend were on their way back home. They then brought him in and detained him overnight and was denied medical service, so he later died. Two others were heavily wounded.",1,1576600004,IDN
6662948,360,IDN2564,2564,"28 September 2015",2015,1,"Violence against civilians",Attack,"Civilians (Indonesia)","Papuan Ethnic Group (Indonesia)",7,17,"South-Eastern Asia",Indonesia,Papua,Mimika,Timika,Timika,-4.7798,136.55,1,"HumanRightsPapua, Free West Papua Campaign",Other,"On 28 September 2015, two military personnel shot a Papuan man in Timika city, Mimika regency, Papua province, when the man and his friend were on their way back home. They then brought him in and detained him overnight and was denied medical service, so he later died. Two others were heavily wounded.",1,1576600004,IDN
6664586,360,IDN2563,2563,"28 September 2015",2015,1,Protests,"Peaceful protest","Protesters (Indonesia)","Farmers (Indonesia), Students (Indonesia)",6,60,"South-Eastern Asia",Indonesia,"West Kalimantan",Pontianak,Pontianak,Pontianak,-0.0319,109.325,1,Tribunnews,National,"On September 28, 2015, dozens of students and farmers held a peaceful protest in Pontianak city, West Kalimantan province, to commemorate National Farmer's Day. [size=dozens]",0,1576600008,IDN
6664666,360,IDN2562,2562,"28 September 2015",2015,1,Protests,"Peaceful protest","Protesters (Indonesia)","Labour Group (Indonesia)",6,60,"South-Eastern Asia",Indonesia,"West Java",Garut,Garut,Garut,-7.0123,107.4208,1,Tribunnews,National,"On September 28, 2015, a group of bus drivers held a peaceful protest in Garut city, West Java province, demanding the government ban illegal drivers. [size=no report]",0,1576600008,IDN
6664722,360,IDN2561,2561,"27 September 2015",2015,1,Protests,"Peaceful protest","Protesters (Indonesia)","Christian Group (Indonesia)",6,60,"South-Eastern Asia",Indonesia,Jakarta,Jakarta,Jakarta,Jakarta,-6.2146,106.845,1,"US State Department",Other,"On 27 September 2015, congregants of the Indonesian Christian Church in Yasmin, Bogor, held their 100th Sunday service as a staged demonstration in front of the Presidential Palace in Jakarta city, in protest of the sealing of their church by local authorities in 2010. [size=no report]",0,1576600008,IDN
5451419,360,IDN360,360,"27 September 2015",2015,1,"Strategic developments",Arrests,"Police Forces of Indonesia (2014-)",,1,17,"South-Eastern Asia",Indonesia,"East Java",Lumajang,Lumajang,Lumajang,-8.1335,113.2248,1,"Jakarta Post",National,"Arrests: On Sep 27, the Lumajang Police in East Java arrested 36 people on suspicion of involvement in a deadly assault that claimed the life of a local farmer who had co-arranged a protest against invasive sand-mining in his village.",0,1561473734,IDN
5451419,360,IDN360,360,"27 September 2015",2015,1,"Strategic developments",Arrests,"Civilians (Indonesia)",,7,17,"South-Eastern Asia",Indonesia,"East Java",Lumajang,Lumajang,Lumajang,-8.1335,113.2248,1,"Jakarta Post",National,"Arrests: On Sep 27, the Lumajang Police in East Java arrested 36 people on suspicion of involvement in a deadly assault that claimed the life of a local farmer who had co-arranged a protest against invasive sand-mining in his village.",0,1561473734,IDN
6663478,360,IDN2560,2560,"26 September 2015",2015,1,"Violence against civilians",Attack,"Unidentified Armed Group (Indonesia)",,3,37,"South-Eastern Asia",Indonesia,"East Java",Lumajang,Pasirian,Pasirian,-8.2436,113.1,1,Kompas,National,"On September 26, 2015, around 15 unidentified men attacked two farmers in Pasirian district, Lumajang Regency, East Java province, killed a farmer and injured the other. They took the victim to an empty land and beat them with wooden sticks. The farmers were leaders of the anti-mining movement in their village, while the offenders were allegedly supporting the mining activity.",1,1576600006,IDN
6663478,360,IDN2560,2560,"26 September 2015",2015,1,"Violence against civilians",Attack,"Civilians (Indonesia)","Farmers (Indonesia)",7,37,"South-Eastern Asia",Indonesia,"East Java",Lumajang,Pasirian,Pasirian,-8.2436,113.1,1,Kompas,National,"On September 26, 2015, around 15 unidentified men attacked two farmers in Pasirian district, Lumajang Regency, East Java province, killed a farmer and injured the other. They took the victim to an empty land and beat them with wooden sticks. The farmers were leaders of the anti-mining movement in their village, while the offenders were allegedly supporting the mining activity.",1,1576600006,IDN
6664760,360,IDN2559,2559,"26 September 2015",2015,1,Riots,"Mob violence","Rioters (Indonesia)",,5,57,"South-Eastern Asia",Indonesia,"East Java",Lumajang,Lumajang,Lumajang,-8.1335,113.2248,2,"US State Department",Other,"On 26 September 2015, a mob abducted and beat to death an environmental activist near Lumajang city, East Java province, who was preparing to demonstrate against an illegal sand mining concession run by PT Indo Multi Mineral Sejahtera. They also attacked a fellow activist, who required hospitalization after severe beatings. Later, the village head admitted to bribing local police officers to guard the mining operation and look the other way during the killing. [size=no report]",1,1576600008,IDN
6664760,360,IDN2559,2559,"26 September 2015",2015,1,Riots,"Mob violence","Civilians (Indonesia)",,7,57,"South-Eastern Asia",Indonesia,"East Java",Lumajang,Lumajang,Lumajang,-8.1335,113.2248,2,"US State Department",Other,"On 26 September 2015, a mob abducted and beat to death an environmental activist near Lumajang city, East Java province, who was preparing to demonstrate against an illegal sand mining concession run by PT Indo Multi Mineral Sejahtera. They also attacked a fellow activist, who required hospitalization after severe beatings. Later, the village head admitted to bribing local police officers to guard the mining operation and look the other way during the killing. [size=no report]",1,1576600008,IDN
5451417,360,IDN359,359,"25 September 2015",2015,1,Protests,"Peaceful protest","Protesters (Indonesia)","Students (Indonesia)",6,60,"South-Eastern Asia",Indonesia,Jakarta,"Central Jakarta","Central Jakarta","Central Jakarta",-6.1822,106.801,1,"Jakarta Post",National,"On Sep 25, scores of students from Atmajaya University staged a demonstration in front of the State Palace in Central Jakarta. They demanded that the government prosecute the violators of human rights in the Semanggi II tragedy.",0,1561473734,IDN
6663305,360,IDN2558,2558,"24 September 2015",2015,1,"Violence against civilians",Attack,"Unidentified Armed Group (Indonesia)",,3,37,"South-Eastern Asia",Indonesia,Papua,Jayapura,Jayapura,Jayapura,-2.5337,140.718,1,HumanRightsPapua,Other,"On 24 September 2015, a Papuan man left his house but did not return in Jayapura city, Papua province. His family was asked to come to the mortuary the following day to identify him. No information was provided on the perpetrator of the identity of the person who admitted the body to the hospital.",1,1576600005,IDN
6663305,360,IDN2558,2558,"24 September 2015",2015,1,"Violence against civilians",Attack,"Civilians (Indonesia)","Papuan Ethnic Group (Indonesia)",7,37,"South-Eastern Asia",Indonesia,Papua,Jayapura,Jayapura,Jayapura,-2.5337,140.718,1,HumanRightsPapua,Other,"On 24 September 2015, a Papuan man left his house but did not return in Jayapura city, Papua province. His family was asked to come to the mortuary the following day to identify him. No information was provided on the perpetrator of the identity of the person who admitted the body to the hospital.",1,1576600005,IDN
6257379,360,IDN358,358,"22 September 2015",2015,1,Protests,"Peaceful protest","Protesters (Indonesia)","Students (Indonesia)",6,60,"South-Eastern Asia",Indonesia,"Central Kalimantan","Palangka Raya","Palangka Raya","Palangka Raya",-2.2083,113.9166,1,"Channel News Asia",International,"On Sep 22, around 150 protesters, including students and activists from non-governmental organizations, held a protest at the Central Kalimantan Governor's office, in Pangkalan Raya, decrying government inaction against the ongoing forest fires, which has led to a thick haze that blankets parts of Indonesia, Malaysia and Singapore.",0,1572403706,IDN
6664746,360,IDN2557,2557,"19 September 2015",2015,1,"Violence against civilians",Attack,"Police Forces of Indonesia (2014-) Wilayatul Hisbah",,1,17,"South-Eastern Asia",Indonesia,Aceh,"Banda Aceh","Banda Aceh","Banda Aceh",5.5416,95.3333,3,"US State Department",Other,"On 19 September 2015, Sharia authorities in two cities in Aceh province carried out public canings against 34 individuals for violating sharia. Most were convicted of gambling, but four women were caned for close contact with men who were not their husbands.",0,1576600008,IDN
6664746,360,IDN2557,2557,"19 September 2015",2015,1,"Violence against civilians",Attack,"Civilians (Indonesia)",,7,17,"South-Eastern Asia",Indonesia,Aceh,"Banda Aceh","Banda Aceh","Banda Aceh",5.5416,95.3333,3,"US State Department",Other,"On 19 September 2015, Sharia authorities in two cities in Aceh province carried out public canings against 34 individuals for violating sharia. Most were convicted of gambling, but four women were caned for close contact with men who were not their husbands.",0,1576600008,IDN
6663680,360,IDN2556,2556,"18 September 2015",2015,1,Protests,"Peaceful protest","Protesters (Indonesia)","Papuan Ethnic Group (Indonesia)",6,60,"South-Eastern Asia",Indonesia,"West Papua",Manokwari,Manokwari,Manokwari,-0.8629,134.064,1,Kompas,National,"On September 18, 2015, thousands of Papuan protesters held a peaceful protest in front of a police station in Manokwari city, West Papua province, regarding a murder case of a housewife and two children in Teluk Bintuni regency by a military officer. They were demanding a full investigation of the case. [size=thousands]",0,1576600006,IDN
6664214,360,IDN2555,2555,"17 September 2015",2015,1,Protests,"Peaceful protest","Protesters (Indonesia)",,6,60,"South-Eastern Asia",Indonesia,Bangka-Belitung,"West Bangka",Tempilang,Tempilang,-2.0976,105.6001,1,Tribunnews,National,"On September 17, 2015, a group of people held a peaceful protest in front of a government building in Tempilang district, Bangka regency, Bangka Belitung Islands province. The cause of the protest was unclear. [size=no report]",0,1576600007,IDN
5451416,360,IDN357,357,"17 September 2015",2015,1,Protests,"Peaceful protest","Protesters (Indonesia)","Muslim Group (Indonesia)",6,60,"South-Eastern Asia",Indonesia,"Central Java",Banyumas,Purwokerto,Purwokerto,-7.4213,109.2344,1,"Jakarta Post",National,"On Sep 17, hundreds of supporters of the Nahdlatul Ulama (NU) Muslim organization staged a rally in front of Madrasah Aliyah Negeri (MAN) 2 state Islamic senior high school in Purwokerto, Central Java, in protest at four of the schools teachers allegedly spreading extremist teachings and hatred.",0,1561473734,IDN
6663864,360,IDN2554,2554,"16 September 2015",2015,1,"Violence against civilians",Attack,"Police Forces of Indonesia (2014-)",,1,17,"South-Eastern Asia",Indonesia,Papua,Yahukimo,Dekai,Dekai,-4.8591,139.4738,2,"Papuans Behind Bars",Other,"On 16 September 2015, two KNPB members were arrested by police for distributing flyers announcing the outcome of the Pacific Islanders Forum meeting in Papua New Guinea, in Yahukimo regency, Papua province. They were beaten in detention at the regional police station and released without charge a few hours later.",0,1576600006,IDN
6663864,360,IDN2554,2554,"16 September 2015",2015,1,"Violence against civilians",Attack,"Civilians (Indonesia)","KNPB: National Committee for West Papua, Papuan Ethnic Group (Indonesia), Prisoners (Indonesia)",7,17,"South-Eastern Asia",Indonesia,Papua,Yahukimo,Dekai,Dekai,-4.8591,139.4738,2,"Papuans Behind Bars",Other,"On 16 September 2015, two KNPB members were arrested by police for distributing flyers announcing the outcome of the Pacific Islanders Forum meeting in Papua New Guinea, in Yahukimo regency, Papua province. They were beaten in detention at the regional police station and released without charge a few hours later.",0,1576600006,IDN
6664535,360,IDN2552,2552,"15 September 2015",2015,1,Protests,"Peaceful protest","Protesters (Indonesia)","Teachers (Indonesia)",6,60,"South-Eastern Asia",Indonesia,Jakarta,"East Jakarta","East Jakarta","East Jakarta",-6.2452,106.9005,1,Tribunnews,National,"On September 15, 2015, a group of teachers held a peaceful protest in East Jakarta city, Jakarta province, demanding permanent status as civil servants. [size=no report]",0,1576600008,IDN
6664415,360,IDN2553,2553,"15 September 2015",2015,1,Protests,"Peaceful protest","Protesters (Indonesia)","Students (Indonesia)",6,60,"South-Eastern Asia",Indonesia,"South Sulawesi",Makassar,Makassar,Makassar,-5.1486,119.432,1,Tribunnews,National,"On September 15, 2015, hundreds of high school students held a peaceful protest in Makassar city, South Sulawesi province, demanding their high school's headmaster step down from the office. The headmaster was allegedly violent towards students. [size=hundreds]",0,1576600008,IDN
6664573,360,IDN2550,2550,"14 September 2015",2015,1,Protests,"Peaceful protest","Protesters (Indonesia)","Students (Indonesia), Muslim Group (Indonesia)",6,60,"South-Eastern Asia",Indonesia,"South Sulawesi",Makassar,Makassar,Makassar,-5.1486,119.432,1,Tribunnews,National,"On September 14, 2015, a group of Muslim students held a peaceful protest in Makassar city, South Sulawesi province, to show solidarity with a student, who was punched by Indonesian police during a protest in Jakarta four days before. [size=no report]",0,1576600008,IDN
6664574,360,IDN2551,2551,"14 September 2015",2015,1,Protests,"Peaceful protest","Protesters (Indonesia)","Students (Indonesia), Muslim Group (Indonesia)",6,60,"South-Eastern Asia",Indonesia,"West Nusa Tenggara","West Lombok",Mataram,Mataram,-8.5833,116.1167,1,Tribunnews,National,"On September 14, 2015, a group of Muslim students held a peaceful protest in Mataram city, West Nusa Tenggara province, to show solidarity with a student, who was punched by Indonesian police during a protest in Jakarta four days before. [size=no report]",0,1576600008,IDN
6664329,360,IDN2549,2549,"14 September 2015",2015,1,Protests,"Peaceful protest","Protesters (Indonesia)","Students (Indonesia), Muslim Group (Indonesia)",6,60,"South-Eastern Asia",Indonesia,Maluku,Ambon,Ambon,Ambon,-3.6958,128.1833,1,Tribunnews,National,"On September 14, 2015, a group of Muslim students held a peaceful protest in Ambon city, Maluku province, to show solidarity with a student, who was punched by Indonesian police during a protest in Jakarta four days before. [size=no report]",0,1576600007,IDN
6663591,360,IDN2548,2548,"13 September 2015",2015,1,"Violence against civilians",Attack,"MIT: Mujahidin Indonesia Timur",,2,27,"South-Eastern Asia",Indonesia,"Central Sulawesi","Parigi Moutong",Balinggi,Balinggi,-0.9531,120.4188,1,Kompas,National,"On September 13, 2015, militant group MIT: East Muhajidin Indonesia killed a civilian in Balinggi village, Parigi Moutong regency, Central Sulawesi province. The motive of the attack was unknown.",1,1576600006,IDN
6663591,360,IDN2548,2548,"13 September 2015",2015,1,"Violence against civilians",Attack,"Civilians (Indonesia)",,7,27,"South-Eastern Asia",Indonesia,"Central Sulawesi","Parigi Moutong",Balinggi,Balinggi,-0.9531,120.4188,1,Kompas,National,"On September 13, 2015, militant group MIT: East Muhajidin Indonesia killed a civilian in Balinggi village, Parigi Moutong regency, Central Sulawesi province. The motive of the attack was unknown.",1,1576600006,IDN
6664691,360,IDN2547,2547,"11 September 2015",2015,1,Protests,"Peaceful protest","Protesters (Indonesia)",,6,60,"South-Eastern Asia",Indonesia,Jakarta,"Central Jakarta","Central Jakarta","Central Jakarta",-6.1822,106.801,1,Tribunnews,National,"On September 11, 2015, dozens of people held a peaceful protest in Central Jakarta city, Jakarta province, opposing a government plan to evict them. [size=dozens]",0,1576600008,IDN
6664569,360,IDN2546,2546,"10 September 2015",2015,1,Protests,"Protest with intervention","Protesters (Indonesia)","Students (Indonesia)",6,16,"South-Eastern Asia",Indonesia,Jakarta,"Central Jakarta","Central Jakarta","Central Jakarta",-6.1822,106.801,1,Tribunnews,National,"On September 10, 2015, hundreds of students held a protest in front of the presidential palace in Central Jakarta City, Jakarta province, demanding the government stabilize food prices and protect labourers. Indonesian police punched a protester. [size=hundreds]",0,1576600008,IDN
6664569,360,IDN2546,2546,"10 September 2015",2015,1,Protests,"Protest with intervention","Police Forces of Indonesia (2014-)",,1,16,"South-Eastern Asia",Indonesia,Jakarta,"Central Jakarta","Central Jakarta","Central Jakarta",-6.1822,106.801,1,Tribunnews,National,"On September 10, 2015, hundreds of students held a protest in front of the presidential palace in Central Jakarta City, Jakarta province, demanding the government stabilize food prices and protect labourers. Indonesian police punched a protester. [size=hundreds]",0,1576600008,IDN
6664567,360,IDN2544,2544,"07 September 2015",2015,1,Protests,"Peaceful protest","Protesters (Indonesia)","Students (Indonesia)",6,60,"South-Eastern Asia",Indonesia,Jambi,Jambi,Jambi,Jambi,-1.6,103.6166,1,Tribunnews,National,"On September 7, 2015, dozens of students and environmental activists held a peaceful protest in Jambi city, Jambi province. The cause of the protest was unclear. [size=dozens]",0,1576600008,IDN
6664636,360,IDN2545,2545,"07 September 2015",2015,1,Riots,"Violent demonstration","Rioters (Indonesia)","Students (Indonesia), PMII: Indonesian Islamic Student Movement, Muslim Group (Indonesia)",5,15,"South-Eastern Asia",Indonesia,"West Java",Bandung,Soreang,Soreang,-7.0331,107.518,1,Tribunnews,National,"On September 7, 2015, dozens of students from PMII: Indonesian Islamic Student Movement held a post-election demonstration in Soreang district, Bandung regency, West Java province. They burned a tire. Police intervened and dispersed the demonstration. [size=dozens]",0,1576600008,IDN
6664636,360,IDN2545,2545,"07 September 2015",2015,1,Riots,"Violent demonstration","Police Forces of Indonesia (2014-)",,1,15,"South-Eastern Asia",Indonesia,"West Java",Bandung,Soreang,Soreang,-7.0331,107.518,1,Tribunnews,National,"On September 7, 2015, dozens of students from PMII: Indonesian Islamic Student Movement held a post-election demonstration in Soreang district, Bandung regency, West Java province. They burned a tire. Police intervened and dispersed the demonstration. [size=dozens]",0,1576600008,IDN
6663867,360,IDN2543,2543,"04 September 2015",2015,1,Protests,"Peaceful protest","Protesters (Indonesia)","AMP: Papuan Students Alliance, Papuan Ethnic Group (Indonesia), Students (Indonesia)",6,60,"South-Eastern Asia",Indonesia,"East Java",Malang,Malang,Malang,-7.9797,112.6304,1,"Papuans Behind Bars",Other,"On 4 September 2015, AMP members staged a demonstration in Malang city, East Java, demanding the perpetrators of a 28 August shooting in Timika that killed two people be brought to trial and that the military withdraw from Papua. [size=no report]",0,1576600006,IDN
6663666,360,IDN2542,2542,"03 September 2015",2015,1,Riots,"Violent demonstration","Rioters (Indonesia)","Labour Group (Indonesia)",5,15,"South-Eastern Asia",Indonesia,"East Java",Surabaya,Surabaya,Surabaya,-7.2492,112.751,1,Kompas,National,"On September 3, 2015, hundreds of labourers held a demonstration at their factory in Surabaya city, East Java province. They blockaded a road and burned tires, threw rocks at hundreds of Indonesian security forces, injured a journalist and a policeman. The factory is on disputed land and was going to be destroyed, leading the labourers losing their job. [size=hundreds]",0,1576600006,IDN
6663666,360,IDN2542,2542,"03 September 2015",2015,1,Riots,"Violent demonstration","Police Forces of Indonesia (2014-)",,1,15,"South-Eastern Asia",Indonesia,"East Java",Surabaya,Surabaya,Surabaya,-7.2492,112.751,1,Kompas,National,"On September 3, 2015, hundreds of labourers held a demonstration at their factory in Surabaya city, East Java province. They blockaded a road and burned tires, threw rocks at hundreds of Indonesian security forces, injured a journalist and a policeman. The factory is on disputed land and was going to be destroyed, leading the labourers losing their job. [size=hundreds]",0,1576600006,IDN
6664724,360,IDN2541,2541,"01 September 2015",2015,1,Riots,"Violent demonstration","Rioters (Indonesia)","FPI: Islamic Defenders Front, Muslim Group (Indonesia)",5,57,"South-Eastern Asia",Indonesia,"West Java",Sukabumi,Sukabumi,Sukabumi,-6.918,106.9266,1,"US State Department",Other,"On 1 September 2015, members of the Islamic Defenders' Front broke up an HIV/AIDs awareness event in Sukabumi city, West Java, that included a transgender volleyball tournament. [size=no report]",0,1576600008,IDN
6664724,360,IDN2541,2541,"01 September 2015",2015,1,Riots,"Violent demonstration","Civilians (Indonesia)","LGBT (Indonesia)",7,57,"South-Eastern Asia",Indonesia,"West Java",Sukabumi,Sukabumi,Sukabumi,-6.918,106.9266,1,"US State Department",Other,"On 1 September 2015, members of the Islamic Defenders' Front broke up an HIV/AIDs awareness event in Sukabumi city, West Java, that included a transgender volleyball tournament. [size=no report]",0,1576600008,IDN
6664550,360,IDN2540,2540,"01 September 2015",2015,1,Protests,"Peaceful protest","Protesters (Indonesia)","Labour Group (Indonesia)",6,60,"South-Eastern Asia",Indonesia,Jakarta,"North Jakarta","North Jakarta","North Jakarta",-6.1327,106.8927,1,Tribunnews,National,"On September 1, 2015, thousands of labourers held a peaceful protest in North Jakarta city, Jakarta province, demanding the government stabilize the price of basic needs and increase labourers' minimum salary. [size=thousands]",0,1576600008,IDN
5562491,360,IDN356,356,"01 September 2015",2015,1,Protests,"Peaceful protest","Protesters (Indonesia)","Labour Group (Indonesia)",6,60,"South-Eastern Asia",Indonesia,Jakarta,"Central Jakarta","Central Jakarta","Central Jakarta",-6.1822,106.801,1,Tempo,National,"On Sep 1, thousands of protesting laborer's moved towards the President's Palace, after having congregated on the intersection of Jl. Medan Merdeka Barat. The protest was staged demanding lowering the prices of basic commodities, the rejection of the influx of foreign workers, as well as better National Health Coverage (BPJS).",0,1563305270,IDN
6664195,360,IDN2537,2537,"31 August 2015",2015,1,Protests,"Peaceful protest","Protesters (Indonesia)","Labour Group (Indonesia)",6,60,"South-Eastern Asia",Indonesia,"West Java",Garut,Banjarwangi,Banjarwangi,-7.4405,107.9014,1,Tribunnews,National,"On August 31, 2015, a group of street vendors held a peaceful protest in Banjarwangi district, Garut regency, West Java province, regarding the relocation of their trading location. [size=no report]",0,1576600007,IDN
6664559,360,IDN2536,2536,"31 August 2015",2015,1,Protests,"Peaceful protest","Protesters (Indonesia)",,6,60,"South-Eastern Asia",Indonesia,"West Java",Garut,Banjarwangi,Banjarwangi,-7.4405,107.9014,1,Tribunnews,National,"On August 31, 2015, around 80 people held a peaceful protest in Banjarwangi district, Garut regency, West Java province, demanding the government investigation of corrupt parliament members. [size=around 80]",0,1576600008,IDN
6664656,360,IDN2538,2538,"31 August 2015",2015,1,Protests,"Peaceful protest","Protesters (Indonesia)","Labour Group (Indonesia)",6,60,"South-Eastern Asia",Indonesia,"Riau Islands",Karimun,"West Kundur","West Kundur",0.7658,103.3649,1,Tribunnews,National,"On August 31, 2015, hundreds of temporary employees of a factory held a peaceful protest West Kundur district, Karimun Regency, Riau Islands province, demanding status as permanent employees. [size=hundreds]",0,1576600008,IDN
6663662,360,IDN2539,2539,"31 August 2015",2015,1,Riots,"Mob violence","Rioters (Indonesia)",,5,55,"South-Eastern Asia",Indonesia,"West Java",Bogor,"Gunung Putri","Gunung Putri",-6.4319,106.9096,1,Kompas,National,"On August 31, 2015, two groups of rioters attacked each other with sharp weapons over a disputed plot of land in Gunung Putri district, Bogor regency, West Java province, wounded a rioter. [size=no report]",0,1576600006,IDN
6663662,360,IDN2539,2539,"31 August 2015",2015,1,Riots,"Mob violence","Rioters (Indonesia)",,5,55,"South-Eastern Asia",Indonesia,"West Java",Bogor,"Gunung Putri","Gunung Putri",-6.4319,106.9096,1,Kompas,National,"On August 31, 2015, two groups of rioters attacked each other with sharp weapons over a disputed plot of land in Gunung Putri district, Bogor regency, West Java province, wounded a rioter. [size=no report]",0,1576600006,IDN
6664679,360,IDN2535,2535,"30 August 2015",2015,1,Protests,"Peaceful protest","Protesters (Indonesia)",,6,60,"South-Eastern Asia",Indonesia,"East Java",Surabaya,Surabaya,Surabaya,-7.2492,112.751,1,Tribunnews,National,"On August 30, 2015, thousands of football fans held a peaceful protest in Surabaya city, East Java province, regarding the participation of their rival football team in a national tournament. [size=thousands]",0,1576600008,IDN
5451415,360,IDN355,355,"29 August 2015",2015,1,"Strategic developments","Disrupted weapons use","Police Forces of Indonesia (2014-)",,1,10,"South-Eastern Asia",Indonesia,Jakarta,"East Jakarta",Makasar,"Kali Malang",-6.2448,106.9107,1,"Jakarta Post",National,"Defusal: On Aug 29, the Jakarta Police's bomb squad defused a homemade bomb circuit found by a resident in Kali Malang, Cipinang Melayu, East Jakarta. The culprits are unknown.",0,1561473734,IDN
6662775,360,IDN354,354,"28 August 2015",2015,1,"Violence against civilians",Attack,"Military Forces of Indonesia (2014-)",,1,17,"South-Eastern Asia",Indonesia,Papua,Mimika,Timika,Timika,-4.7798,136.55,1,"AFP, Free West Papua Campaign",International-Other,"On 28 August 2015, the Indonesian military interrupted a thanksgiving celebration in front of a Catholic church in Timika city, Mimika regency, Papua province, and opened fire on the Papuans gathered there. Two people died and four others were injured. The military spokesman tried to suggest this was done in retaliation after a mob attacked a soldier, but this version of events was later discredited.",2,1576599991,IDN
6662775,360,IDN354,354,"28 August 2015",2015,1,"Violence against civilians",Attack,"Civilians (Indonesia)","Catholic Christian Group (Indonesia), Papuan Ethnic Group (Indonesia)",7,17,"South-Eastern Asia",Indonesia,Papua,Mimika,Timika,Timika,-4.7798,136.55,1,"AFP, Free West Papua Campaign",International-Other,"On 28 August 2015, the Indonesian military interrupted a thanksgiving celebration in front of a Catholic church in Timika city, Mimika regency, Papua province, and opened fire on the Papuans gathered there. Two people died and four others were injured. The military spokesman tried to suggest this was done in retaliation after a mob attacked a soldier, but this version of events was later discredited.",2,1576599991,IDN
